food,cert
26871,1624
26730,506
26819,8690
26704,3533
25379,2200
26576,3776
25464,26750
25886,27033
25519,673
25233,25928
27304,26272
27169,25893
25941,873
26823,3520
27281,915
26387,26720
26261,3800
25590,1307
25189,1773
26128,1452
26563,1624
27216,1571
26366,25917
26200,10712
27341,506
26243,3689
25206,3692
25758,1596
26390,24651
55272,19915
25651,3776
25615,3692
27188,2790
27070,506
26529,13536
26204,24651
26008,26723
26605,506
26633,25930
26583,1773
26280,2106
26073,201
25242,3692
26092,27030
27073,3685
26911,27002
26506,26272
25730,208
26617,1118
27264,922
25340,920
27207,4465
26982,1267
26326,3726
27332,3536
26379,4465
25674,1606
25753,1773
26004,920
25722,1311
25724,26719
26922,3692
27239,873
26889,593
26805,3299
26038,26272
26248,26145
25648,2106
25302,25898
26020,17643
26403,1273
26628,872
26662,2734
27285,26722
25488,207
27120,24651
26513,14977
26668,1335
26937,3692
27318,26272
26252,2117
25606,6474
26253,25901
26484,25855
26341,506
26701,26272
26324,8690
25616,26272
55848,6514
25195,4915
25686,25929
26699,920
27165,3570
27069,26272
25380,24651
26201,4465
25432,871
25221,19101
26562,26763
25562,3692
25404,1477
25427,3570
26963,914
25588,201
25191,4529
25908,208
25751,4140
25888,27035
25598,2438
26392,26272
25439,3520
26167,3066
26437,4525
25649,1001
25568,724
26827,4525
25851,14977
26410,201
26535,12879
26314,25855
26910,26269
26756,1452
26822,724
25849,26272
25470,208
27327,3800
26688,6474
25971,24651
27168,506
26085,3646
26670,3692
26552,3692
25416,506
26083,1624
25752,1773
25565,26272
26096,25911
26491,207
27132,2088
26870,1657
26358,506
25824,1723
26930,1265
26520,13536
25644,2705
27077,3551
26298,3291
27058,25895
25220,4465
25313,25895
26469,1679
26352,506
26511,8690
26882,19101
25392,1312
26165,1335
26689,24651
27296,8690
27056,4465
25984,4162
25683,26272
26858,3286
25654,2410
26093,26272
25362,25930
26430,26715
26599,6374
26475,1773
26086,1133
26983,26723
27309,3599
26479,26272
26037,2498
26588,3486
27323,481
27251,26272
26834,24651
25199,27030
26954,26268
27020,19932
54506,6375
26905,26726
26313,491
26394,915
26282,26272
26471,506
25581,1554
25863,3776
26176,506
26277,3692
26054,1265
25669,26272
27113,1768
26857,873
27297,1306
25754,1596
25549,26268
26316,506
25208,506
26697,25929
27225,25855
25529,506
25705,208
26843,2734
25958,8690
25472,506
25585,1492
25680,26721
26427,208
26672,3678
26172,920
25211,27006
27111,1571
25757,3668
26136,23148
25289,207
26907,6474
25675,25896
27340,14972
25845,26272
25388,26766
27201,3776
26364,11632
27295,3599
26751,25880
26852,25876
26965,1596
26655,27050
25231,506
27303,13536
26356,3692
25461,26272
26438,8690
26152,2489
27198,1606
25887,8690
26218,1307
25558,26145
25731,26272
27160,25855
26409,2491
26207,3692
25783,1624
26335,3018
25994,25897
25304,13408
25868,8690
26966,3286
25813,915
26829,2266
27146,27052
26219,26272
26919,25895
27098,19932
25692,13536
25913,3646
27094,208
26066,26272
25526,25902
26918,1773
25592,1311
26660,506
26003,3692
25393,26764
25339,922
26478,2111
26945,2790
25567,4465
25745,871
25735,3695
27211,12879
26515,3692
26443,1133
27316,724
27115,3692
25361,4525
26378,19932
26743,2728
26429,1048
25396,915
26654,25931
25535,1267
27259,1980
26663,3599
25448,25929
26547,483
25634,3721
25403,1477
25857,3070
26320,3646
26214,1452
26418,506
25977,6764
26349,333
26517,506
26194,27029
26551,26272
27315,1307
25430,208
25357,2497
26780,3692
25391,24651
26288,26726
25264,1477
26796,6764
25841,26149
26634,2739
26234,26272
25836,25912
26406,920
26143,462
25790,24651
25187,26272
26587,26145
26809,506
25566,1594
25625,3678
26543,4525
25541,3692
26623,1118
26709,1156
26771,13536
25241,506
27071,25936
26802,6383
25468,208
26786,19170
26509,3776
25540,25895
25998,26715
26921,1133
25412,26721
26311,26272
25548,917
25767,2266
26265,26272
25513,506
26642,19101
27166,915
25866,3800
27173,3065
25600,1758
27182,4525
27199,1518
26924,3692
26260,920
27163,2790
25627,26760
26708,6381
26807,13536
27158,26272
26448,26272
27342,4525
27085,3669
26608,26272
27279,2500
25544,25936
26332,481
57912,2007
26078,506
25228,3798
27234,3692
27307,21141
27175,3676
26794,25855
25969,3602
25338,26272
25255,2734
27137,4525
27208,27006
26593,1177
25407,3570
26596,1118
25229,26145
25559,1632
25789,26272
26499,1624
26602,26272
26814,2740
25209,1267
25642,3495
27151,25855
25684,506
27330,19932
25333,1118
25840,2106
26174,26272
26012,27031
25422,1392
26169,25878
26549,4525
26016,26272
27135,1627
25776,4342
25276,1156
26964,1596
25542,2495
26612,1118
26725,3692
25495,26760
26082,25855
25240,3646
26647,1632
26639,1275
26134,1606
27134,26272
26053,2489
27253,2489
25476,26736
26564,24651
26598,25918
25234,24651
25207,1980
27180,25931
27100,26272
25224,915
25848,1452
25510,2410
25543,27028
26727,25855
26561,3286
26426,3483
26609,1452
26159,25927
25591,25934
26653,506
25376,2106
57154,2003
27072,11632
25774,24651
26100,27003
26589,1514
26495,26272
25865,2140
25294,1335
27283,26726
25368,6383
25474,1118
25479,3689
26514,691
25257,2489
25619,25896
25685,26145
25938,26272
25445,25895
27126,4525
26404,2489
26649,1797
25894,2437
25858,15604
25243,3776
25635,1596
26774,1025
26077,25917
26525,695
56805,2007
25435,26272
25760,1307
25835,26272
26765,3551
25805,2111
26377,3689
26425,1480
27202,26760
26615,1118
26474,3299
25364,920
25346,27055
26950,19101
26433,2410
26995,3536
27203,3692
25891,506
26803,506
26849,23148
25612,506
25788,24651
27277,3800
26912,691
25480,19932
25999,724
27274,1571
25217,26272
26249,25929
26925,26272
25351,27029
27081,19170
25466,25930
26944,6381
25799,17643
26306,506
27322,3692
27215,26272
25238,1118
26978,3669
25630,3646
26215,1335
25739,26726
25636,26272
26259,3299
26315,26721
26676,26272
25811,11956
26453,26272
25402,26272
25281,920
26488,1632
26221,25883
26129,3692
26901,920
27139,26717
26864,3570
57268,2007
26393,506
26490,3692
26557,1118
25365,27054
26859,4525
26063,3286
56732,2003
25871,6774
26804,26272
26353,13536
26757,483
25201,208
27018,4525
25641,3689
27014,26717
26753,3692
25794,2266
25517,506
26934,1624
27294,506
25823,26272
26359,25911
25286,3618
25664,3798
25438,26750
25853,19101
26303,26272
27142,2489
26733,871
25297,3680
25433,19170
25647,3286
25729,26718
26391,3299
25738,3692
27075,3692
25237,8324
26893,3782
26310,3646
25850,26272
26171,26769
25280,1431
25993,26717
25947,3066
26497,26272
25696,27052
25825,4465
57653,56655
25563,26738
27305,1118
25768,3800
26199,3483
25734,483
26969,3299
26955,26272
26749,26272
25922,1142
26553,4465
26190,25911
25869,1118
26076,3646
26423,26272
26993,26269
26886,26272
26948,8690
25948,19932
26661,1498
27040,25911
26913,915
26455,2106
26374,26768
26820,2790
25235,871
25985,25930
26510,1624
25980,26272
26182,4550
25655,27029
27260,26272
25610,1306
25369,26720
27223,26272
25601,4525
25602,2497
26264,4525
25410,2111
25982,506
25617,3692
27267,1156
25919,25855
25323,3620
26837,23148
25582,506
26884,24651
26226,2735
25899,26272
26196,1571
26909,2421
27177,2790
25188,26272
26941,2082
26424,11671
25270,3293
25572,27050
25260,26272
26938,1334
26635,19932
27009,1632
26032,26272
26023,1606
25465,27048
26144,1596
25261,873
25603,1571
26250,474
26458,1133
26413,19170
26018,871
25882,3483
57194,3012
27336,26272
26640,24651
25633,1596
25710,26145
25196,2002
25227,19105
26312,25931
26132,3782
25414,25855
26098,26715
27343,25911
25960,3703
26958,2489
27338,506
27212,26272
26580,13536
26203,4915
27287,3692
25401,1788
25963,4465
26673,1133
27087,8690
26034,17643
26705,26272
26163,3646
26360,4525
25574,506
25442,19932
26578,19932
26485,179
26319,8690
25447,1596
25251,2140
25593,1452
25424,708
26276,26272
27046,207
26462,871
25775,25855
26500,2440
27010,2106
25831,27027
27060,13552
26830,26272
25298,208
26421,871
25307,6383
27063,472
26866,1773
26104,26272
25534,26272
25714,26272
56764,2894
25354,25855
25821,919
25553,3286
26044,4342
27167,8690
25795,208
25860,1307
26325,26272
26779,26272
27086,993
25584,2106
27080,25855
27110,26272
26050,1832
26340,3157
26908,1307
26237,26272
26503,3776
26953,724
25954,25936
25413,2106
26230,1118
26658,4555
26824,432
26381,3776
25702,3475
27118,1632
25373,3570
25770,6755
26229,2500
27012,506
25278,3602
25395,3153
26974,26272
26815,3692
27265,8591
26788,3293
27039,309
27226,6383
25741,2106
26388,26272
25995,24651
25793,1025
26457,917
25366,26760
26181,1335
26772,1773
26001,25931
25807,25895
26681,25931
25672,26272
26036,25911
26781,7219
25693,27044
26928,26761
26979,1571
26111,3646
27164,25930
26691,3692
26869,394
26496,25930
26619,1118
26422,26773
27108,1312
26175,1632
27254,478
25755,4915
56766,393
26684,3070
26906,2070
26285,8690
25389,19105
26396,1571
25792,26145
27299,3798
26486,6474
25501,26272
26711,26748
26575,4139
25440,2082
27082,11453
26838,26272
26546,3800
27053,8690
25778,1118
25342,3520
27247,2147
25250,2726
25843,1571
26419,3299
26874,208
26536,2734
25249,5864
26778,2018
26592,208
26185,208
25620,26272
27192,208
25944,919
27130,3798
25378,25855
25310,26272
26293,915
25496,3692
26329,26272
26208,1156
27015,1307
27093,3570
26183,1311
25219,915
25415,8690
25679,1133
26712,25897
25334,26145
26785,506
26334,724
26236,26272
26604,1118
25290,26750
26585,3646
25808,19932
25815,25898
26065,25911
26818,26272
26516,19932
26070,26272
26940,26272
26570,1596
25990,26715
25885,3377
26854,13536
25444,920
25490,1307
26624,1118
25834,1335
26990,4465
25530,4161
26079,1311
26059,26272
25604,25901
27171,4162
26213,26272
26402,19932
25560,11671
25437,25879
26060,3602
26440,483
27143,3724
27293,11671
26460,1452
27128,208
25409,13536
25518,1118
27269,691
25282,3703
26027,505
26795,1571
25940,4342
27125,830
26011,3621
26222,3520
25252,27052
25458,23174
26645,900
25498,25930
26825,13536
25406,310
26347,3286
26839,394
25673,1477
26350,724
26155,1632
25367,26272
25193,3377
25259,3293
25555,19101
26508,11551
26127,25855
26049,25873
26943,917
26069,1307
26801,1118
25387,1265
25951,4525
25906,1335
25660,26272
26620,3692
25418,199
25937,4342
26398,26272
25353,26721
26294,208
27276,3570
25284,3800
26297,3776
25370,4525
26891,19101
25336,2106
26847,26272
27091,1306
26897,3711
25265,4915
25706,26750
25964,3689
27329,26272
25736,1624
26659,922
26687,3692
26013,506
26903,1400
25502,1571
25942,26272
25575,208
26094,27054
26161,6382
25329,26272
26283,1311
27196,26272
25295,222
26140,19932
25417,3646
25665,26272
26984,19932
26142,1596
25503,19932
27231,26272
25981,26272
26502,4465
26450,902
26202,917
26559,26272
26084,3621
26991,2106
25877,1133
27155,4465
26300,3703
25204,26272
27122,2728
26216,25855
25248,24651
27174,26272
26225,1133
26985,1632
26263,1307
27066,4525
26732,25855
26812,26272
25784,25855
26775,2111
25607,208
26308,691
25676,1624
26056,8690
25742,3018
26029,920
26997,8690
27317,1571
26456,3535
25666,24651
26022,3621
25332,2727
26610,1632
26538,506
25613,13553
25516,26272
26355,25930
25946,208
26131,11693
25643,4465
27103,3686
26461,1452
27252,26272
27261,1606
25561,6383
25839,920
25303,26272
26569,506
26247,2501
25475,13536
26220,26720
27092,1773
26868,3773
26304,222
27190,1334
26431,1312
25628,3302
27017,1133
27339,4525
26667,3495
26040,13536
26372,26145
25989,24651
25953,593
25817,25855
25762,13536
25469,26272
26567,4525
26855,12879
25732,26272
27301,26272
26328,2414
26703,506
25682,3646
27105,26272
27248,2082
25408,25855
26385,26272
26369,199
26754,25855
25506,26272
25744,1314
25766,27054
26417,1606
25718,26272
25321,724
26019,1492
25341,3014
25527,26266
25452,1452
25308,26272
26544,506
27001,2106
25659,26272
25200,4465
26244,1156
26395,25930
26493,3692
26338,3299
26473,26718
25697,506
26808,26272
25723,3782
27242,1632
26411,25896
25322,2804
26844,1415
26090,26760
25889,724
25312,4915
26157,6383
25746,26766
26845,10712
25481,25895
26005,15604
27179,13536
26595,26272
26980,208
26968,4915
26572,27049
26811,877
26565,2111
26646,207
26135,24651
25359,24651
26946,6381
25247,1518
25288,506
57922,2007
27333,15613
26586,1452
26936,24651
25383,26272
25352,25897
26026,3692
25300,17643
25698,2106
25275,27047
26267,26272
26518,3478
26865,26726
26505,26272
26148,2106
26151,871
27334,3602
25589,26272
25715,2106
27243,1048
25569,3698
25780,26272
25423,3800
25961,3646
25640,3669
26669,915
25761,3782
26025,207
26898,25931
26416,13536
26177,3703
26650,1773
25781,3646
25509,1478
25491,3551
25325,27032
27272,1632
27159,3782
25350,920
26106,25896
26476,24651
26591,208
26375,26272
26122,19932
27210,3270
26987,26272
27237,1632
26123,1679
25903,2106
25230,708
26239,3555
26731,424
27121,26272
25532,3782
26317,26272
27152,26720
25520,26272
25596,25897
26988,873
26554,3692
27280,26272
25677,691
26848,2790
25949,26272
26840,3602
26875,2106
26118,26272
26959,1518
25254,13536
27133,4997
27127,3299
27331,4465
26832,8324
25457,26272
25314,2002
25258,1312
26224,506
25483,25931
26343,1307
26189,26272
25695,25890
26648,13536
27271,3646
26442,3692
26850,1571
27232,1477
25690,2106
25482,506
26330,506
26101,506
26877,26272
25292,3299
26597,1118
26258,8690
27308,1118
25945,3692
26643,222
25205,3684
25579,208
26133,15604
26960,19932
26501,3711
27213,12879
26156,26272
26998,26272
26872,6780
27148,26272
25822,915
26613,1118
26797,3692
25360,1627
25837,1606
25355,915
25956,1334
25218,724
25830,1048
25972,4342
26278,25898
25580,1452
26810,27027
25377,3555
26483,2142
25363,3153
27200,26272
25939,27024
26692,208
26577,3646
25434,3646
25806,506
26630,1632
26242,1571
26371,3782
25653,25897
25670,208
25810,1452
25667,26766
27000,3293
26309,506
29049,425
27873,425
28465,425
27831,491
28297,3251
27521,2734
27539,871
28913,427
27603,3533
28757,487
29009,3325
29326,427
27661,3602
29115,425
27686,10698
28689,425
27852,1047
28833,22212
28797,425
28471,425
29156,425
27491,425
27915,425
29002,425
56814,393
27558,1360
27463,14978
28165,11671
28729,8909
27720,1047
28081,425
27468,425
29236,425
29066,425
27983,920
28819,425
28938,10673
28785,29071
28160,425
28918,29068
28622,425
28844,3520
28900,427
28890,28687
28683,425
28555,1118
28360,425
27944,2734
29240,13653
27825,2140
27709,2120
28966,29075
27497,1120
28753,2734
27634,1269
28000,28249
28021,425
27973,28249
27457,9431
29235,425
28962,2734
28371,487
27655,920
27936,3661
28322,425
27699,593
28910,425
27946,1909
27483,3575
27577,425
28750,3535
28877,425
27437,491
27366,425
28541,2038
27505,1047
29116,5861
28826,427
27531,425
28042,425
28164,313
28908,425
29171,427
28749,425
28648,425
28884,427
27811,3570
28111,3264
28115,702
27435,425
27572,422
28143,1603
27904,28249
27584,425
27903,3383
29254,2406
29104,2734
28047,2140
28397,3165
29127,4541
27749,454
27821,425
28192,425
27924,425
27473,403
27543,491
29019,2775
28741,454
28774,425
28547,3570
27552,427
27487,9452
29163,2734
27660,1272
29036,425
28298,488
27696,425
27605,425
27996,427
29213,8909
28545,425
28856,425
27670,491
27529,487
28474,3375
28996,425
28271,425
28040,425
28514,1118
28334,1118
27574,1340
28585,425
28342,1047
28457,2734
28697,1272
28167,1047
27494,3066
28594,2734
28520,425
28421,4506
28060,425
28090,29068
28301,3795
28319,1118
28795,425
27656,425
28452,1047
28653,425
28636,1166
28840,2734
28180,454
28881,29152
28610,3660
28595,1118
29293,1118
28700,3700
29113,1791
29196,425
28228,425
27381,9431
29191,425
28010,425
27525,425
29238,425
27815,914
28184,425
27963,28249
27948,3570
28857,425
27519,2114
28505,3657
29086,3570
28436,4152
28546,454
27371,427
28583,491
28254,4465
27680,425
29011,4529
28664,425
29058,1603
27418,427
28417,425
29021,11662
27465,491
28772,6738
27358,9452
29157,425
28237,3013
27987,1047
27648,14978
27641,3570
27985,1909
27430,425
29102,425
27546,1909
28717,425
28814,425
28944,427
28206,425
28615,427
29004,425
28140,425
28406,1118
27692,425
28618,1047
29017,1044
27717,3695
28669,2740
28897,28004
27415,425
28629,422
28591,1723
29215,1047
28076,2547
28509,26268
28173,4915
28378,1118
28049,2032
29284,427
28607,920
28179,427
28604,487
57624,2003
27460,29068
27981,1569
27399,425
29060,1909
28521,425
27643,2734
29185,1047
27651,1591
28984,10695
28499,313
29295,2740
28188,425
27778,425
27625,3570
27940,425
29205,2666
27800,702
28035,2114
27760,1909
27532,425
28960,425
27647,2734
28251,1047
27908,427
29034,1909
28633,313
28598,491
27930,425
28800,425
27526,425
27365,425
27912,3536
27421,427
28932,425
57478,1925
29170,2735
29175,4160
29274,425
29204,3165
28801,425
28572,425
29256,313
27715,425
28914,452
28775,1909
27841,425
27700,2456
28927,1337
27458,425
27575,1909
27602,2734
27551,3575
27474,1832
28347,2505
28178,1047
29186,2485
29084,425
29167,425
27989,3430
27527,425
29046,3520
27409,3251
27969,2657
28663,425
27698,425
28055,425
27984,6138
28586,425
28053,1267
28761,10698
28539,923
28603,10673
28352,1118
28518,1118
28278,1909
27536,1047
28989,425
27424,425
28343,1118
28102,1909
27580,3186
28097,29072
27600,425
28327,1118
28993,17610
28281,425
29043,2038
27927,425
28450,4555
28504,2505
27675,425
27406,425
28879,200
27606,425
27797,425
29006,28249
29265,3431
27972,425
29244,2038
29132,425
29226,28249
27844,29152
29307,425
28953,2734
28064,11671
28463,425
27922,4915
28727,425
28699,3020
27809,1909
27807,3433
27388,3430
27570,2197
27738,875
28001,425
28482,914
29055,1341
27667,29070
28103,2038
29292,1118
28187,2734
28280,1341
27480,28249
28120,3183
28854,3066
29012,8909
29107,3383
29168,3475
29169,3165
29076,920
27832,491
27685,425
27687,724
28186,1587
28391,2734
27626,29068
29188,425
29121,3625
29140,915
27895,1721
28407,425
28569,2120
28886,425
28998,425
28218,1591
28250,29152
28866,425
29119,491
29243,425
29045,425
27729,3558
29231,427
28642,4555
29224,1723
28483,4507
27683,425
27401,2038
28619,425
28802,425
27874,2568
28057,28249
28979,2734
27863,425
28331,425
28080,2038
28149,425
29318,2547
29299,2727
27471,724
28599,3702
28853,491
28961,1047
27426,2740
29306,1340
29314,425
27759,29075
27672,425
28139,1047
28061,488
28531,425
28845,491
28383,427
27640,425
28799,427
27389,425
27872,1341
27467,425
29138,448
27523,3575
28644,3735
28374,425
28058,3383
28756,427
27887,425
28326,425
28157,427
29305,425
28068,4507
27555,425
27876,4982
27601,2734
28485,425
28496,593
29112,2728
27417,425
28366,2485
28839,425
27595,425
28413,425
28183,425
28217,425
28617,9452
27881,425
28758,1118
29059,425
27913,2734
28238,2082
27867,425
27704,1340
28215,2775
27910,448
28580,425
28101,427
27864,425
27347,834
28373,4165
27420,425
27346,425
28590,427
28469,425
28194,425
28674,1909
27677,3629
29222,2546
27971,1252
27372,425
29327,3702
28990,425
28972,1603
27818,4139
28690,4982
